Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Resistance","Tolerance","Power (Watts)","Composition","Features","Temperature Coefficient","Operating Temperature","Package / Case","Supplier Device Package","Size / Dimension","Height - Seated (Max)","Number of Terminations","Failure Rate"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2494/CF%20Series%20200k.jpg","CF18JT200KTR-ND,CF18JT200KCT-ND","CF18JT200K","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 200K OHM 5% 1/8W AXIAL","11,100","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","200 kOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -850ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2517/CF%20Series%2043k.jpg","CF18JT43K0TR-ND,CF18JT43K0CT-ND","CF18JT43K0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 43K OHM 5% 1/8W AXIAL","11,083","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","43 kOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -500ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2447/CF%20Series%20120k.jpg","CF18JT120KTR-ND,CF18JT120KCT-ND","CF18JT120K","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 120K OHM 5% 1/8W AXIAL","10,559","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","120 kOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -850ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2360/CF%20Series%20680.jpg","CF18JT680RTR-ND,CF18JT680RCT-ND","CF18JT680R","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 680 OHM 5% 1/8W AXIAL","10,350","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","680 Ohms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2463/CF%20Series%20180k.jpg","CF18JT180KTR-ND,CF18JT180KCT-ND","CF18JT180K","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 180K OHM 5% 1/8W AXIAL","9,488","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","180 kOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -850ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2476/CF%20Series%203-6k.jpg","CF18JT3K60TR-ND,CF18JT3K60CT-ND","CF18JT3K60","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 3.6K OHM 5% 1/8W AXIAL","9,154","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","3.6 kOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2485/CF%20Series%20390k.jpg","CF18JT390KTR-ND,CF18JT390KCT-ND","CF18JT390K","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 390K OHM 5% 1/8W AXIAL","8,682","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","390 kOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -850ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2453/CF%20Series%2022.jpg","CF18JT22R0TR-ND,CF18JT22R0CT-ND","CF18JT22R0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 22 OHM 5% 1/8W AXIAL","8,027","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","22 Ohms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2432/CF%20Series%201-6k.jpg","CF18JT1K60TR-ND,CF18JT1K60CT-ND","CF18JT1K60","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 1.6K OHM 5% 1/8W AXIAL","7,841","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","1.6 kOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2501/CF%20Series%20300.jpg","CF18JT300RTR-ND,CF18JT300RCT-ND","CF18JT300R","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 300 OHM 5% 1/8W AXIAL","7,476","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","300 Ohms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2420/CF%20Series%2013k.jpg","CF18JT13K0TR-ND,CF18JT13K0CT-ND","CF18JT13K0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 13K OHM 5% 1/8W AXIAL","5,244","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","13 kOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -500ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2360/CF%20Series%201-3k.jpg","CF18JT1K30TR-ND,CF18JT1K30CT-ND","CF18JT1K30","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 1.3K OHM 5% 1/8W AXIAL","4,857","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","1.3 kOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2488/CF%20Series%20220k.jpg","CF18JT220KTR-ND,CF18JT220KCT-ND","CF18JT220K","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 220K OHM 5% 1/8W AXIAL","4,535","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","220 kOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -850ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
